Bursts
2003-01-23 14:14:53.952
2003-01-24 07:20:34.080
2003-01-25 10:39:26.784
2003-01-25 15:07:46.560
2003-01-26 16:51:20.448
2003-01-27 11:11:34.368
2003-01-27 13:26:36.096
2003-01-28 16:02:34.080
2003-01-29 04:35:48.192
2003-01-30 23:11:46.464
2003-01-31 13:17:16.224
2003-01-31 15:17:21.984
2003-02-02 14:59:09.024
2003-03-14 09:47:46.752
2003-03-17 10:52:34.752
2003-03-20 12:52:26.688
2003-11-27 14:13:49.152
2003-11-27 18:38:20.832
2003-11-27 21:06:47.808
2003-11-27 23:25:15.168
2003-11-28 01:30:21.600
2003-11-28 22:53:43.008
2003-11-29 01:16:41.664
2003-11-29 01:25:54.624
2003-11-29 03:47:25.152
2003-11-29 07:43:49.440
2003-11-30 09:40:18.336
2003-11-30 12:06:39.168
2003-11-30 18:35:10.752
2003-11-30 19:21:41.472
2003-12-01 05:51:34.560
2003-12-01 11:42:23.328
2003-12-01 15:20:03.552
2003-12-01 17:35:34.656
2003-12-01 20:10:08.832
2003-12-01 22:23:28.608
2003-12-02 08:54:55.008
2003-12-02 09:15:00.288
2003-12-02 12:40:45.984
2003-12-02 13:24:24.768
2003-12-02 14:33:31.968
2003-12-04 01:59:31.200
2003-12-04 07:01:10.272
2003-12-04 09:09:47.520
2003-12-04 11:09:29.088
2003-12-04 13:40:21.216
2003-12-05 05:18:05.760
2003-12-05 07:29:02.976
2003-12-05 09:28:44.544
2003-12-05 13:59:13.056
2003-12-05 16:19:38.784
2003-12-05 19:09:13.248
2003-12-06 20:09:41.184
2003-12-06 22:19:21.504
2003-12-07 00:53:16.800
2003-12-07 02:58:06.816
2003-12-07 18:17:59.136
2003-12-07 22:52:34.752
2003-12-08 01:09:14.112
2003-12-08 02:58:27.552
2003-12-08 03:29:50.208
2003-12-08 05:47:35.232
2003-12-08 07:51:06.624
2003-12-09 10:16:27.840
2003-12-09 12:44:59.136
2003-12-09 12:54:20.736
2003-12-09 15:36:49.248
2003-12-09 17:48:00.288
2003-12-09 19:51:10.080
2003-12-10 07:40:09.120
2003-12-10 12:09:44.928
2003-12-10 12:19:05.664
2003-12-10 14:29:55.968
2003-12-10 17:01:43.392
2003-12-10 19:40:05.664
2003-12-11 10:35:50.784
2003-12-11 13:02:53.088
2003-12-11 15:10:35.040
2003-12-11 17:56:18.816
2003-12-11 17:56:19.680
2004-01-02 10:10:43.104
2004-01-18 15:55:01.344
2004-04-24 04:07:28.704
