Bursts
1996-08-24 03:56:07.008
1996-08-25 08:22:16.320
1996-08-26 04:05:40.704
1996-09-03 19:38:00.384
1996-09-12 10:42:22.176
1996-09-16 01:22:08.256
1996-09-22 21:18:01.728
1996-09-23 20:08:23.424
1996-09-24 18:11:07.008
1996-10-10 23:10:33.024
1996-10-11 10:51:08.352
1996-10-12 02:50:19.392
1996-10-12 20:05:02.976
1996-10-13 06:14:30.912
1996-10-29 02:43:53.184
1997-03-18 01:00:31.392
1997-03-19 04:31:09.120
1997-03-23 19:09:52.128
1997-03-25 07:43:23.520
1997-04-11 07:51:56.736
1997-07-19 12:03:24.768
1997-07-19 18:40:57.216
1997-07-26 09:03:22.176
1997-07-26 14:04:17.184
1997-07-30 07:22:35.904
1997-07-30 12:11:55.392
1997-09-19 16:08:54.240
1997-09-19 21:48:08.352
1997-09-20 03:04:00.192
1997-10-05 09:00:16.416
1997-10-11 05:17:45.024
1998-03-01 21:29:57.984
1998-03-02 07:14:20.832
1998-03-10 06:29:26.880
1998-03-11 14:10:10.560
1998-03-20 20:27:06.624
1998-03-21 15:40:17.472
1998-03-25 20:41:21.984
1998-04-01 19:46:34.464
1998-04-04 12:20:36.384
1998-04-04 23:34:58.368
1998-04-07 09:21:23.040
1998-04-07 15:09:49.248
1998-04-07 22:06:55.008
1998-08-22 10:40:34.176
1998-08-22 17:47:45.600
1998-08-22 23:38:44.736
1998-09-01 13:19:01.632
1998-09-10 22:11:47.904
1998-09-11 09:52:25.824
1998-09-20 17:47:38.688
1998-09-30 12:44:01.248
1998-09-30 22:01:23.232
1998-10-01 06:15:42.624
1998-10-05 13:12:52.704
1998-10-06 08:30:03.744
1998-10-07 01:46:28.416
1999-02-14 06:00:12.096
1999-02-14 09:32:37.824
1999-02-14 13:44:55.104
1999-02-15 00:50:14.496
1999-02-15 04:39:43.200
1999-02-20 16:58:11.712
1999-02-21 01:32:22.560
1999-02-21 14:14:54.816
1999-02-21 19:08:20.544
1999-02-21 23:48:31.392
1999-02-21 23:48:32.256
1999-02-22 04:56:04.704
1999-02-22 04:56:04.704
1999-02-22 10:45:19.296
1999-02-23 07:51:16.128
1999-02-24 06:40:59.808
1999-02-24 14:39:00.288
1999-02-24 22:16:47.712
1999-03-12 15:10:23.808
1999-03-12 22:20:11.616
1999-04-02 18:05:43.872
1999-04-06 14:51:31.104
1999-08-11 23:27:35.136
1999-08-12 17:50:27.168
1999-08-25 00:12:34.272
1999-09-01 19:13:44.544
1999-09-02 04:51:11.808
1999-09-02 13:00:30.528
1999-09-10 06:53:09.888
1999-09-18 12:21:46.368
1999-10-17 01:22:23.808
1999-10-17 09:28:34.176
1999-10-17 16:31:57.504
1999-10-18 01:07:09.696
1999-10-18 08:30:05.472
1999-10-19 07:53:25.728
1999-10-19 15:43:23.232
2000-02-22 13:10:34.464
2000-02-24 16:20:07.296
2000-03-07 14:47:14.496
2000-03-07 23:58:24.960
2000-03-10 11:30:59.904
2000-03-22 03:18:17.280
2000-03-22 14:01:50.304
2000-03-30 01:07:46.848
2000-04-05 19:41:49.344
2000-04-06 06:46:24.672
2000-06-22 11:57:46.080
2000-07-23 07:09:41.760
2000-08-10 02:20:08.448
2000-08-22 20:57:27.936
2000-08-23 06:27:38.880
2000-08-25 07:58:34.176
2000-08-25 14:46:45.984
2000-09-15 18:46:18.624
2000-09-16 08:50:34.944
2000-09-16 17:01:34.752
2000-09-17 01:47:30.624
2000-09-22 05:20:41.280
2000-09-23 06:01:43.680
2001-01-30 04:39:16.416
2001-02-04 03:50:29.184
2001-02-07 13:37:35.328
2001-02-10 11:18:08.352
2001-02-14 16:43:19.200
2001-02-15 20:14:21.120
2001-04-01 15:47:17.376
2001-04-01 21:55:53.184
2001-04-03 13:31:50.592
2001-08-09 20:44:52.800
2001-09-05 07:08:56.832
2001-09-06 04:14:13.920
2001-09-13 08:35:19.104
2001-09-20 20:45:27.360
2001-09-21 16:02:44.448
2001-09-29 21:25:16.320
2001-09-30 06:12:27.360
2001-11-16 17:02:11.040
2002-02-07 01:57:52.704
2002-02-08 23:32:02.976
2002-03-04 16:03:51.840
2003-03-15 02:37:58.080
2003-08-10 22:45:03.744
2003-08-18 10:05:05.280
2003-10-02 23:30:36.576
2003-11-14 15:05:50.784
2004-01-18 01:17:55.968
2004-01-18 21:12:36.864
2004-01-20 00:30:01.440
2004-02-22 17:26:20.832
2004-02-22 21:19:25.536
2004-02-24 09:44:41.856
2004-02-24 12:45:24.192
2004-02-27 03:46:41.088
2004-02-29 01:59:38.112
2004-02-29 06:32:16.224
2004-03-01 07:18:11.520
2004-03-01 23:26:39.840
2004-03-02 07:27:52.128
2004-04-08 22:12:45.792
2004-04-09 06:18:06.912
2004-04-09 21:32:19.680
2004-04-11 08:44:45.024
2004-04-12 06:56:33.792
2004-04-12 14:10:29.568
2004-04-12 21:51:36.576
2004-04-13 05:40:02.496
2004-04-13 12:11:52.800
2004-04-13 18:17:22.848
2004-04-14 18:32:00.672
2004-04-15 00:43:14.592
2004-04-16 02:08:57.120
2004-04-16 20:29:36.096
2004-04-17 02:45:17.856
2004-07-25 23:08:07.008
2004-07-26 19:02:46.176
2004-08-15 16:15:47.232
2004-09-07 10:51:44.640
2004-09-08 17:43:23.808
2004-11-02 19:19:44.832
2004-11-03 03:28:32.448
2005-02-24 10:55:59.520
2005-02-24 20:22:06.816
2005-02-25 04:53:54.240
2005-02-26 10:30:33.696
2005-02-28 10:47:07.296
2005-03-18 15:24:54.720
2005-03-27 20:07:33.312
2005-04-08 06:04:07.968
2005-04-10 03:00:57.888
2005-08-27 01:12:06.912
2005-08-30 06:21:46.368
2005-08-30 16:45:29.664
2005-09-17 10:26:24.864
2005-10-15 17:43:24.672
2005-10-16 01:06:28.224
2005-10-19 01:58:44.544
2005-10-19 21:11:43.296
2006-02-28 21:54:14.688
2006-08-14 17:06:17.280
2006-09-13 09:01:37.632
2006-09-16 13:24:44.640
2007-01-30 23:57:15.840
2007-02-01 05:25:42.816
2007-02-18 02:30:32.256
2007-03-01 03:14:14.496
2007-03-04 21:01:13.440
2007-03-08 21:33:31.392
2007-03-23 20:50:28.032
2007-03-24 03:29:20.832
2007-03-29 12:24:54.720
2007-03-30 22:16:49.440
2009-10-21 21:53:02.112
2010-02-10 19:36:58.176
2010-02-11 04:52:35.616
2010-02-11 13:18:22.752
2010-02-11 22:30:59.616
2010-02-12 10:58:10.848
2010-02-14 20:22:39.648
2010-02-15 16:36:52.128
2010-02-16 02:13:26.688
2010-02-16 19:29:57.408
2010-02-19 18:36:43.200
2010-02-20 04:01:12.000
2010-02-21 06:49:40.800
2010-02-21 16:33:40.320
2010-02-22 01:44:17.952
2010-02-25 03:01:42.816
2010-03-02 12:02:42.432
2010-03-03 02:24:06.048
2010-03-05 01:47:51.360
2010-03-05 07:53:24.864
2010-03-05 14:41:09.024
2010-03-05 21:19:34.176
2010-03-14 08:43:42.816
2010-03-14 23:38:28.320
2010-03-24 10:52:20.928
2010-04-15 06:08:27.168
2010-04-16 06:39:05.760
2010-08-12 02:45:04.032
2010-08-14 06:34:43.104
2010-08-14 12:59:11.040
2010-08-20 00:14:11.040
2010-08-22 20:46:15.744
2011-02-10 22:11:11.616
2011-02-11 07:02:33.216
2011-02-11 16:03:06.912
2011-02-13 01:49:31.584
2011-02-19 20:22:17.184
2011-02-20 08:18:17.856
2011-02-21 13:26:02.400
2011-02-22 00:04:14.880
2011-03-07 06:46:13.440
2011-03-10 13:32:29.472
2011-03-10 18:55:54.048
2011-03-13 05:01:33.024
2011-03-13 10:25:04.512
2011-03-15 13:11:55.680
2011-03-15 19:52:28.704
2011-03-31 13:00:05.472
2011-04-04 21:30:31.680
2011-04-06 20:42:52.704
2011-08-21 02:31:43.104
2011-08-21 09:04:45.120
2011-08-22 15:01:44.544
2011-08-23 01:18:06.336
2011-08-23 12:10:47.136
2011-08-24 00:28:37.632
2011-08-29 10:03:42.336
2011-09-17 17:11:29.184
2011-09-19 05:03:56.448
2011-09-21 00:06:47.808
2011-09-23 15:00:17.280
2011-09-27 09:47:57.984
2011-09-27 17:50:20.256
2011-09-29 14:28:19.200
2011-09-29 20:52:14.304
2012-02-05 23:28:38.208
2012-02-11 13:59:14.784
2012-02-11 22:06:57.600
2012-02-14 17:28:26.112
2012-02-15 09:40:59.808
2012-02-18 01:00:08.064
2012-03-03 17:08:18.240
2012-03-24 05:24:44.064
2012-03-25 10:53:23.136
