Bursts
1996-08-23 06:41:58.560
1996-09-04 04:41:35.520
1996-09-22 22:30:38.016
1996-10-12 07:21:21.600
1996-11-08 07:00:28.800
1997-03-14 19:17:37.824
1997-03-19 07:27:12.384
1997-03-20 04:20:01.248
1997-03-25 09:51:41.760
1997-03-29 21:28:10.848
1997-03-31 10:31:13.440
1997-04-15 03:06:38.304
1998-03-20 16:55:54.336
1998-04-01 19:30:26.784
1998-09-01 13:53:43.008
1999-02-22 09:06:07.200
1999-04-02 13:26:23.136
1999-04-10 16:34:01.056
1999-09-01 20:05:49.632
1999-09-10 06:45:26.784
1999-10-02 09:02:18.240
1999-10-10 07:56:02.112
2000-03-06 23:59:49.632
2000-04-05 23:10:58.080
2001-02-16 02:10:58.944
2003-04-06 18:31:48.576
2003-09-08 18:47:20.832
2004-02-17 03:59:03.264
2004-02-20 01:56:54.816
2004-02-20 08:29:10.176
2004-02-23 09:38:00.960
2004-02-28 12:11:32.928
2004-02-28 17:57:04.608
2004-03-02 05:50:10.752
2004-03-03 04:14:54.528
2004-03-03 15:10:16.032
2004-03-09 07:42:55.872
2004-03-29 02:10:52.032
2004-05-22 05:14:19.392
2004-08-23 00:11:48.480
2004-08-23 20:18:23.040
2004-08-24 04:24:37.728
2004-08-30 15:57:14.400
2004-09-01 14:46:00.192
2004-09-02 19:14:01.824
2004-09-03 20:00:48.096
2004-09-07 23:29:43.872
2004-09-23 09:31:50.304
2004-10-01 07:37:18.048
2005-02-16 19:48:57.024
2005-03-15 04:54:14.976
2005-03-20 07:15:37.728
2005-03-21 09:09:45.792
2005-03-23 19:28:32.736
2005-04-09 21:37:20.352
2005-04-11 20:16:35.904
2005-04-14 21:49:46.848
2005-04-19 16:15:57.600
2005-04-20 17:53:48.480
2005-09-05 20:31:38.784
2005-09-18 18:36:12.960
2005-09-19 15:03:50.688
2005-09-20 01:06:41.184
2005-09-20 20:32:34.944
2005-09-23 05:15:58.752
2005-09-29 04:31:08.256
2005-09-29 10:44:54.240
2005-10-02 02:14:07.296
2005-10-06 09:10:23.808
2006-02-24 09:53:38.400
2006-02-26 00:51:19.296
2006-03-02 14:56:49.056
2006-03-04 06:31:46.848
2006-03-15 11:05:43.584
2006-04-11 04:52:31.296
2006-04-13 09:38:02.688
2006-08-16 07:15:17.856
2006-08-26 23:33:20.736
2006-08-29 13:25:31.296
2006-09-09 12:33:59.040
2006-10-24 02:15:38.880
2007-02-15 19:22:03.936
2007-09-18 01:36:27.072
2008-03-01 16:18:03.744
2008-03-12 18:37:55.776
2008-09-11 02:12:12.384
2008-09-24 23:56:34.368
2011-08-13 06:31:35.616
2012-02-19 12:25:27.552
2012-03-01 23:53:56.256
2012-03-18 12:22:52.032
2012-03-21 12:04:31.296
2012-03-22 02:07:20.352
2012-03-22 17:50:28.896
2012-03-29 09:52:17.184
2012-03-31 21:56:45.024
2012-04-04 17:25:33.312
2012-04-06 14:25:55.776
