Bursts
2010-10-13 00:37:13.440
2010-10-14 04:41:43.296
2010-10-14 04:59:12.192
2010-10-14 05:16:09.120
2010-10-14 06:08:33.216
2010-10-14 06:26:00.384
2010-10-14 06:44:08.160
2010-10-14 07:38:26.304
2010-10-14 07:55:02.496
2010-10-14 08:12:14.976
2010-10-14 08:29:39.552
2010-10-14 17:16:17.760
2010-10-14 17:28:26.976
2010-10-14 17:42:31.968
2010-10-14 17:54:32.544
2010-10-14 18:33:27.936
2010-10-14 18:45:31.968
2010-10-14 18:57:04.032
2010-10-14 19:08:42.144
2010-10-14 19:20:13.344
2010-10-14 19:32:14.784
2010-10-14 20:07:47.136
2010-10-14 20:19:33.888
2010-10-14 20:30:44.352
2010-10-14 20:42:56.160
2010-10-14 20:54:50.688
2010-10-15 10:28:09.408
2010-10-15 10:36:46.944
2010-10-15 10:45:27.936
2010-10-15 10:54:17.568
2010-10-15 11:02:24.864
2010-10-15 13:39:16.416
2010-10-15 13:47:07.296
2010-10-15 13:54:22.752
2010-10-15 14:02:27.456
2010-10-15 14:10:30.432
2010-10-15 14:18:05.760
2010-10-15 15:04:52.032
2010-10-15 15:12:48.960
2010-10-15 15:20:45.888
2010-10-15 15:29:13.920
2010-10-15 15:37:21.216
2010-10-15 15:44:51.360
2010-10-15 15:52:48.288
2010-10-15 18:09:19.008
2010-10-15 18:16:06.816
2010-10-15 18:23:49.056
2010-10-15 18:31:32.160
2010-10-15 18:38:35.520
2010-10-15 18:46:28.128
2010-10-15 18:53:55.680
2010-10-15 19:01:57.792
2010-10-15 19:40:27.264
2010-10-15 19:47:40.992
2010-10-15 19:53:53.376
2010-10-15 20:01:05.376
2010-10-15 20:07:38.496
2010-10-15 20:14:20.256
2010-10-15 20:21:08.064
2010-10-15 20:28:20.064
2010-10-15 20:35:29.472
2010-10-15 21:17:23.712
2010-10-15 21:31:14.880
2010-10-15 21:37:54.912
2010-10-15 21:45:44.928
2010-10-15 21:52:24.960
2010-10-15 21:58:25.248
2010-10-15 22:05:59.712
