Bursts
1996-11-06 20:00:45.504
1996-11-09 01:06:16.128
1996-11-11 21:52:41.376
1997-06-26 05:03:34.848
1997-06-26 05:13:23.232
1997-06-26 05:22:30.144
1997-06-26 08:21:02.880
1997-06-26 08:28:55.488
1997-06-26 08:40:31.008
1997-06-26 08:48:48.672
1997-06-27 18:13:11.424
1997-06-27 18:30:31.680
1997-06-29 07:03:26.784
1997-06-29 18:07:12.000
1997-06-29 18:35:20.256
1997-07-07 13:29:03.840
1997-07-10 14:03:39.168
1997-07-13 12:01:11.712
1998-01-30 18:31:01.056
1998-01-30 18:54:17.280
1998-01-30 20:02:19.680
1998-01-30 20:28:08.832
1998-01-30 20:54:14.400
1998-01-31 23:25:23.808
1998-01-31 23:53:06.144
1998-02-02 17:00:45.504
1998-02-02 18:46:15.168
1998-02-04 20:21:43.488
1998-02-07 19:00:32.256
1998-02-07 20:04:51.744
1998-02-10 22:06:41.184
1998-02-16 14:04:15.456
1998-02-16 15:12:58.464
1998-02-19 14:29:53.376
1998-08-20 13:21:23.328
1998-08-22 08:24:06.048
1998-08-22 09:01:57.504
1998-08-22 10:15:36.864
1998-09-01 02:13:14.592
1999-03-01 12:24:03.744
1999-03-12 21:50:01.536
1999-03-12 22:12:50.112
1999-03-16 02:32:02.112
1999-03-16 03:00:02.592
1999-03-16 03:55:32.448
1999-03-16 04:23:21.696
1999-03-19 19:57:20.736
1999-09-30 20:34:48.864
1999-09-30 20:55:55.488
1999-09-30 21:17:18.528
1999-09-30 22:03:54.432
1999-09-30 22:26:48.192
1999-10-02 09:28:23.808
1999-10-02 09:54:56.160
1999-10-02 10:49:21.216
1999-10-02 11:16:26.400
1999-10-02 11:44:17.376
1999-10-05 12:11:51.072
1999-10-05 12:49:37.344
1999-10-08 12:40:04.512
1999-10-12 12:29:51.072
1999-10-12 14:28:46.848
1999-10-16 04:13:41.952
1999-10-19 06:12:22.176
2000-03-25 21:09:30.240
2000-03-31 18:54:16.416
2000-04-01 19:10:36.192
2000-04-04 15:43:35.328
2000-04-07 18:12:04.896
2000-07-20 10:40:51.456
2000-07-22 09:38:51.936
2000-11-05 21:30:49.824
2001-02-16 16:15:03.168
2001-02-23 20:12:52.992
2001-05-24 13:21:09.504
2001-05-27 09:15:57.312
2001-05-27 18:56:56.256
2001-05-29 09:05:57.696
2001-05-30 12:38:36.384
2001-06-02 08:13:37.920
2003-02-28 07:30:52.704
2003-02-28 08:39:59.904
2003-02-28 12:14:43.872
2003-02-28 13:27:15.840
2003-02-28 14:41:15.936
2003-02-28 18:19:02.208
2003-02-28 19:29:08.160
2003-02-28 20:40:39.648
2003-03-01 00:22:01.920
2003-03-01 01:34:53.760
2003-03-01 02:49:41.376
2003-03-01 07:58:49.728
2003-03-01 15:24:43.488
2003-03-01 16:31:01.344
2003-03-01 23:00:19.584
2003-03-02 02:19:22.656
2003-03-02 03:26:37.536
2003-03-02 04:37:13.728
2003-03-02 08:01:37.344
2003-03-10 16:28:48.288
2003-03-21 06:04:42.528
2003-03-21 06:17:53.952
2003-03-21 06:25:19.776
2003-03-21 06:34:30.144
2003-03-21 06:47:30.336
2003-03-21 10:17:30.048
2003-03-21 10:30:44.064
2003-03-21 10:42:48.096
