Periods,Chi square (без учета экспозиции),Chi square (с учетом экспозиции),Simulation 0,Simulation 1,Simulation 2,Simulation 3,Simulation 4,Simulation 5,Simulation 6,Simulation 7,Simulation 8,Simulation 9,Simulation 10,Simulation 11,Simulation 12,Simulation 13,Simulation 14,Simulation 15,Simulation 16,Simulation 17,Simulation 18,Simulation 19,Simulation 20,Simulation 21,Simulation 22,Simulation 23,Simulation 24,Simulation 25,Simulation 26,Simulation 27,Simulation 28,Simulation 29,Simulation 30,Simulation 31,Simulation 32,Simulation 33,Simulation 34,Simulation 35,Simulation 36,Simulation 37,Simulation 38,Simulation 39,Simulation 40,Simulation 41,Simulation 42,Simulation 43,Simulation 44,Simulation 45,Simulation 46,Simulation 47,Simulation 48,Simulation 49,Simulation 50,Simulation 51,Simulation 52,Simulation 53,Simulation 54,Simulation 55,Simulation 56,Simulation 57,Simulation 58,Simulation 59,Simulation 60,Simulation 61,Simulation 62,Simulation 63,Simulation 64,Simulation 65,Simulation 66,Simulation 67,Simulation 68,Simulation 69,Simulation 70,Simulation 71,Simulation 72,Simulation 73,Simulation 74,Simulation 75,Simulation 76,Simulation 77,Simulation 78,Simulation 79,Simulation 80,Simulation 81,Simulation 82,Simulation 83,Simulation 84,Simulation 85,Simulation 86,Simulation 87,Simulation 88,Simulation 89,Simulation 90,Simulation 91,Simulation 92,Simulation 93,Simulation 94,Simulation 95,Simulation 96,Simulation 97,Simulation 98,Simulation 99
86400.0,12.114754098360656,11.374173486270267,25.701537073061015,9.86362647529852,32.54026716630756,40.193054107552264,16.26923767155158,15.919711019987654,32.74223977723196,22.462919578460177,9.751919467493321,16.647019332107558,25.40918606099252,27.323017828052418,8.472859153677051,17.042240315613185,21.504658264978705,20.890241805116155,15.575154985609336,23.709027672769555,18.73945519696411,19.24659523295435,9.467080280849501,14.084341412667085,23.454985935723688,20.201711730870674,17.797767490167075,21.006332303904095,17.50026685538582,21.5134143606366,19.314908917978208,11.08906242251934,21.584101224630913,15.883952267448842,21.009133026316455,8.797773442277848,3.1894751364768004,21.233133853150218,13.50327398334926,16.214372884274763,32.002153627678126,19.642116984660344,19.69952567854915,16.678724331242677,22.161901954056354,17.17528005975737,29.0653821419486,25.38030476645767,9.780868413519874,22.71087672127622,12.910753382129627,17.93080659313326,22.716029599938583,27.56160688174195,20.149264034043178,23.602628246165015,27.534642203524456,18.810302174996696,14.366746868536202,15.808597595117526,13.504167108945765,12.388756694116186,13.52941748565069,14.001741654073374,15.791122234391723,25.5817361760283,29.19113517729456,22.806813085564706,11.482380188759286,17.201191188637182,20.19663960893757,18.224451361515072,12.91839061136948,10.89160957727131,14.589841634997738,10.658050138392271,24.349602806853913,18.036240222905242,29.705454028841203,24.21263351976745,17.15867930078374,18.413628855530728,12.97783999897852,18.233318054056397,18.870548445274085,15.38118188950464,21.195974215062233,32.771822477145975,13.163539071392472,16.03350030383135,16.38621755769708,14.787009741244496,22.796361307833482,14.778474346385613,19.23716399103736,22.12667579379591,26.714064923343376,10.45236925371369,15.385624590026296,17.1323654953456,18.582137323962325,25.974456242679825
120908.1081081081,19.327868852459016,19.04209428077201,17.75976245652636,26.274596982401352,24.84608686696703,20.382919058713117,16.280797492372017,18.110489736572973,20.832491086610908,19.793997789897283,19.057162323701736,13.61020347688957,25.62694355524154,17.357740750708487,20.842709850713526,11.35033833098737,7.8883524380280265,16.11698572807598,24.387926688422226,18.604305210379597,20.584826532963728,21.43371439497625,20.872517927333153,14.357491521975852,16.808521526938396,14.358781164024998,15.017613665220939,18.36477064159091,13.298570157856338,24.429955619108444,33.191170193699875,21.96882249399022,17.032567891560685,15.795850639000003,9.14814390854146,13.309508420189125,29.904172655155225,15.587988677306992,9.935603080517584,34.88638812711279,18.889500521990772,25.505862090016702,19.665155091513284,29.902421407682912,19.932058186917697,16.015563888073974,19.2401764752861,17.594718491867656,17.998167752421338,12.33434901079044,16.229125840683928,16.76480445952072,22.041784830190537,22.342558476692382,15.93209706864667,16.01096311494464,13.927155395797463,19.475768722877188,9.639045238678802,19.83175842818952,7.79930785574212,18.739969959783107,17.13397910937832,20.92201958511326,10.507291346782393,11.530367230202224,12.287322586075227,21.065544073281615,15.95891449929818,21.965978554322696,32.26418998250504,9.206850959177292,14.258497956126657,14.702464723168656,18.747365687389323,17.478015504765406,19.437527029405707,21.177602330588478,37.80876509939075,19.32013942205995,24.555689938878135,27.682646604375456,30.479189980617676,13.68826402606651,23.275115934415552,18.80201218790477,25.01312505194889,27.14616997357529,9.601194632636094,12.187328460118811,14.404696562433108,21.63488999688408,19.014351460909676,19.62365481219677,22.86185833642732,27.74911148926926,17.771858788199708,23.534561929911,20.901686872628755,11.4882268983236,16.25004908736816,20.779369205887477
155416.2162162162,14.081967213114753,14.240935042768319,25.667071985634752,17.72099330676686,28.176882563269153,14.450443578305062,24.828821532896754,21.204734630266096,15.380824408725815,12.100847741641946,13.307826079377172,11.923120630261034,14.552520192863073,23.709531751783373,13.517661736988625,17.11155672481008,10.058631230989405,19.615145940741748,16.189001991921447,21.74109779215851,18.987457320428987,19.93158615259704,13.428252114956353,17.02413482521438,21.98411486561449,14.635545330086618,26.778555278450696,21.57000225712078,18.442876909704772,12.978772431186973,17.45567233987231,14.000577959823755,21.30726202474822,19.37482251133873,20.304135392293542,9.383080858159964,24.983428088933277,19.367823498484835,18.482299110914013,27.104451789700676,22.03460146200804,18.62830963939866,18.447716092758903,15.551906147480135,21.13085707302088,22.148091107900076,21.489534247139556,15.809656999268833,18.226109600023257,14.897054904446566,15.67347438938156,22.49975028764896,20.600650881354948,26.72709321878456,18.6356504577965,14.519645588568169,19.966219089334547,14.96079711110325,12.690498288487529,19.576530134546143,24.632402964160814,27.318688085853847,19.443232979302252,25.266007634280477,31.601473642020697,30.59362175395071,18.503996882736104,16.093280157789597,29.963980912976734,15.695049123778892,16.244093075533872,21.932168532627937,8.119539370965295,28.66299613564393,23.434864279046774,29.98089726154889,14.229536609364981,27.23848758109186,22.734078521381562,20.83369775785385,18.10222497800688,30.09082729814681,16.732522880137306,24.68669839340621,11.122509822262161,28.22329869050345,22.546022979378467,24.766479811973085,10.302207770432116,13.27351215070278,16.79716934563371,19.96612337462879,21.27247464982186,14.848518911680477,20.948730790056157,26.648252342600966,11.578023846055892,15.644018494304671,20.565595351201484,25.749835344238132,17.777471781322426,20.07967166045573
189924.32432432432,13.426229508196721,10.860653509866,25.144957756086455,13.0826122518218,10.697032909757915,21.929640134874568,19.309851811243494,20.018697042654644,20.681266994041728,19.234693479587634,25.042382885082596,23.45587672014578,12.304172040036084,11.13774553935166,25.737932179960197,16.889974058278334,26.85455156504388,22.63197530532214,19.495735131013493,25.068152324896985,20.322540860575067,28.80245167436523,32.745050165898675,22.952330905063597,15.88568953877079,26.78677605639096,24.462884165824462,22.30986517813287,16.696289038547555,23.51115025743212,19.126740199896172,17.7664434631526,19.566503893075268,11.680623873754156,18.626919371944766,10.814368282927491,24.569379163290606,16.45368657720188,17.37100658955305,13.61457697898445,19.516378183742887,22.38291141311381,22.388519812124883,22.77914579336094,14.088341508042035,26.766506635641814,22.40142363631248,12.201498427686772,30.427235882760986,13.167725048593912,18.999007657818673,12.593407336969795,19.79935927018466,20.271208137900754,9.97921691195269,16.445900842762022,16.227149033877495,21.207465962197286,14.882449510162427,18.042400125254925,27.017514098864172,17.5612309547714,18.364443839029292,17.055620834704943,15.7767298725946,21.62711241262405,22.994330971280434,11.217203331887738,33.73625361618781,13.163142044436555,22.656304182102097,22.959752737080308,18.135916872692313,17.65834020809022,19.91043462126575,28.413663860979476,12.364413068460063,20.931733092657417,20.18515009441126,20.69121331670503,13.87881002214688,15.547090045082774,10.150068811180455,12.017254790224632,32.31238987598836,9.940064952589696,15.945222676081574,26.898813811292417,22.252977227763342,24.022618747542964,26.071952297364497,31.189023227695014,21.37093564003927,17.557774707621917,11.219496513888211,20.371636899516847,6.786318872613421,14.5965475743177,18.313590874001346,20.526829158465613,27.533136527079915,12.274832884861592
224432.43243243243,23.918032786885245,22.188318187962484,27.49976298899585,19.534065147140886,12.00451795509261,18.234840744298907,14.784300772268256,43.866428827080725,14.755471924574845,17.451240878554763,15.707584902396032,19.815028535599538,23.3527403041535,17.330988225819713,24.7677040632408,17.41173895271312,27.817747478148277,19.023605179902535,6.712042326983983,28.9578273031483,17.799023875231246,19.136699953439404,17.082730271872464,20.87194411245821,16.762363666700097,14.388055861086562,16.677233615572263,33.439061692737816,11.526249241907008,17.84742903283871,27.484808878242184,16.39601360831908,13.922361486148759,12.986041440458031,16.00403356067172,16.604536755254667,22.129699817552584,24.092363628718193,21.21427596537962,17.02440881270302,16.264405800755764,14.764027851850177,20.71753077606127,17.922195202178113,16.31251127964392,19.93252284420985,34.976086345763086,14.251892349142288,17.988436981353978,18.30327436566202,12.002386098095512,38.24953362466167,19.223727277984928,21.72296600490112,10.134444530058632,14.307564300303946,20.693408951199153,16.574786479881666,11.661952293582637,34.20074176456087,29.360196577686484,15.4674892127873,13.457314645124564,14.687228512152881,27.348254962075977,30.785790979775616,34.54164194335914,12.965880586345419,12.947410727590222,28.134356627983095,14.221461077299953,28.795125241184202,24.3036157083816,14.803898213210266,12.24380396795844,10.316379987446545,25.110622765372977,15.21943262867409,25.61890791471155,22.820273898504386,32.550745794470714,20.027380428903157,18.765253311035917,13.818654895584928,25.9607169257701,29.58645029493253,17.24410459630395,35.204587077529126,15.284357152186919,13.839617934813731,22.95410529438305,14.850970349132195,17.45085619902452,20.06830019020866,8.486389239986572,18.92968453543149,17.23606534464091,19.319406954161344,12.99887520672138,21.941157574957078,18.022998880946535,12.866818347058084
258940.54054054053,22.606557377049178,18.784234507994892,9.439363657945917,10.608722058722911,10.364972339441815,15.659613524405104,22.372567141537235,18.1869434444541,22.346388471365774,17.37305563642583,9.264061669774263,21.141564266853972,17.25203688261467,13.914055307457838,12.54395505949846,20.495347572102048,13.090337683277932,19.94420002685166,20.07281489973597,17.723037129348192,18.095946568626225,10.566087789180505,25.919985293802327,15.70160559001496,18.984661425236514,11.244089431923024,19.49613385635934,15.62988690971342,28.275719279170577,13.572434955315197,16.88818640970766,6.845278289399556,7.60591630281469,31.0816917730645,10.657855154552482,15.980916618171307,21.773092446418076,8.305163162493766,16.572958317400786,17.159500078324626,20.20699809181615,17.922961472459956,14.002558519014027,12.698095368132039,28.169498985009806,14.239121602030314,26.295210436741687,23.40158619386519,23.57243535654757,23.804401071540596,8.26996064069051,21.075735819151202,11.606614981702307,19.95605513696806,23.86456066433774,20.07326845665629,17.788222564890674,24.667450300877316,20.543577064149517,9.497989519566218,25.687288037025525,26.52850923314235,12.788988909664734,19.796421970205895,26.209547047310757,14.128573955224354,19.479102974420606,23.54374995827277,10.931811962847219,23.786250627112643,11.254837954234524,13.490743689521553,17.043562326842842,15.312490985697325,31.595325027489686,15.39526541165531,21.162512840083153,18.197440707713458,21.179699367427375,14.380476420331581,17.8605614149177,26.558096869464908,19.859235826224605,11.796385329282758,16.303169813109815,12.828232480279732,11.203959911364214,21.204235529357113,18.52475869788867,23.149700833838622,23.434427519236092,13.556699084016127,21.10431104122948,20.075587649641445,26.574308089391543,17.306157535083855,15.107873836095807,15.16024074523436,17.16795854385539,12.518093717595319,24.505753924265203,27.584245010379615
293448.64864864864,24.57377049180328,24.187116131893163,15.559886428821232,23.276023399547007,15.496857116881952,24.54544812499204,25.77242868504342,27.771906671770385,17.33445208375567,11.066084899259456,16.56796672842514,13.934228046243776,19.689082986136757,13.038637484439853,12.60626482338209,17.682314889165674,16.136644928796933,14.993359211567132,33.48351879861944,19.40207164748473,14.781431565000286,11.884973995559777,14.992705139155328,16.330442864187127,16.145892254358586,14.125713411053638,16.4659041519635,9.612531040519256,25.815568322123557,20.669876411517563,26.58185908222306,27.42894033754465,22.283658439534637,29.183991778295255,12.945517917017382,16.248470156788223,18.372336036902848,21.866715747697327,23.301175117062133,12.231336549153632,18.383196222926877,16.68128662633572,15.141146195437663,19.36007768889896,24.54613978391337,28.61851261584691,15.076680284810575,13.259663262056794,16.076258722101702,15.697133044376127,13.382976781830076,27.128972831826943,29.81956216763262,11.407508791407869,18.113951097726506,10.212485036326427,29.371406761301152,15.764800559413397,15.691840930734788,14.846524553184214,18.46342301567634,15.016688572269905,12.222679192598456,17.171343359297037,19.85283871216094,21.873278182378037,21.01513468541646,23.7798708047003,21.974866648182665,12.086538458649017,23.344383870135108,26.361441689731066,10.821454878541195,24.643001227256836,17.14119640670109,24.220322400663097,30.633261834585372,11.643014710081308,15.965074837857141,12.93339800921092,11.221487076851021,20.943918708741204,12.263520220408212,27.662989838871415,17.689207306432614,17.31268512972704,25.96181734650288,24.200024794852165,16.100915377701547,28.218395116614523,19.83367856020286,14.015756241049859,17.162482676300744,18.99416634551902,28.333213033423874,30.454345696228096,27.994387635309426,20.09214286018869,17.79991640822565,17.71751441137491,21.662966021462204,20.58029643586944
327956.75675675675,21.295081967213115,19.84384667862611,17.897054999880666,15.257728478521082,28.481873277380622,12.995503754524393,25.16866580962861,17.08464464665755,23.344638041055354,19.76362755596727,20.010806872126707,19.92263711455374,17.203914785003086,19.30758523688021,20.15557625601695,26.427546195716413,15.622062774203268,17.345184686091955,15.257913369931966,15.67102011877602,21.233825226286093,9.401161590237864,13.129814660167995,14.995605706483126,12.981460188406281,13.913302515747638,17.835349679862016,13.575961673650859,25.048841814882515,12.208278510078088,17.767795524333714,20.96267861946537,15.754203762854097,18.406540887169335,15.29891069732084,20.14764450350144,16.287227950100263,19.712669230844345,14.502770705919664,16.957297051912324,18.62648865781077,23.424142142309954,23.066919863946357,27.255382616223958,6.6009914228145306,19.1244847584941,11.49015781857267,15.033322117811714,32.51807849250206,25.57323417741266,21.410613831158656,35.5885446978992,25.14374776046233,9.852408952526526,29.162895884729814,17.756810250203756,8.30556568664804,9.365938902348757,22.04704187479307,13.532411111335753,17.580072114673477,31.858292270757772,18.129653138088024,22.244730017491186,10.898719087625787,13.728279318147255,15.19147253519424,20.195653376747188,15.13533605311235,17.626531811834667,20.884121428115016,20.100211523288365,8.39994262759549,16.209964407656095,13.555154406737671,14.852346293162435,20.75943505277777,24.737610740841824,11.882414359948182,18.98049344732479,37.9102583939274,32.975314179749375,13.504078794203018,23.11179909198958,11.577510789160966,20.503458341210656,20.805083868683333,10.429702979916662,34.95639733209407,13.997751331072942,16.692939861600163,34.490082032507004,14.263863191537283,34.03825557957727,19.381339664589895,16.22133702846897,23.04327714224292,5.827602048686532,21.987845281785354,17.26114892079416,15.445733893067679,16.198151406817207
362464.86486486485,10.80327868852459,11.179099085383454,24.354105051671993,18.02295933534033,15.310673169090332,21.8203696439197,6.775770420505017,15.609869624442233,34.22393775623042,15.134703355685609,14.247321041599365,25.150703587168724,29.6414922589325,18.441364646896204,19.146964111686348,18.473742010292003,16.216174445336513,32.81320955658854,12.047335507665276,13.155711851614509,20.860786158251333,22.21573512414766,15.930097870724113,16.132395111669958,14.065771844304253,9.16734225333144,18.977077128417925,28.340077950498475,22.270389426143545,10.451696877059605,17.68598835470067,36.89674478870301,14.31441890010382,17.37312325318082,19.278908097413275,13.156726481661842,12.026174245900478,31.625734825571513,19.902418742423727,17.175597371597018,18.509223507710317,16.562270680957585,18.742100199455706,12.282868554405617,8.998795493595955,22.284519888683946,8.847711244505026,21.77870449019109,15.466976892621771,14.467779782409524,7.00092084824387,12.604551471970305,12.029891164470545,27.544864826665457,16.848290972560783,11.419772149873468,18.650082903932056,19.933362686612004,11.60568408551019,22.85805838358152,13.464707039685337,9.965267854990232,10.822651070188584,18.961375106716588,12.699067023120106,15.993584923715117,18.865595402222496,24.645073421051638,15.694833926489869,19.463109502028296,18.867046702130406,10.977051761681313,11.627635725143017,12.821485280253656,16.11320534334836,29.22235232151609,14.53695457810865,10.260378947631125,34.56661078942946,24.567241110173683,23.760315828530373,18.956667925795383,22.885487477377666,14.968487093470031,24.16543216858221,20.524642062427418,18.148282265351256,18.610049259224652,17.810451885936512,15.360665801633584,10.601447978173208,18.995604934722746,16.29992702116643,18.44011218257568,12.392032792575272,9.818992603935534,15.375918962184329,16.745971922181344,13.085636107703204,16.18806945859782,14.004809736245997,14.317393527196879
396972.97297297296,10.80327868852459,9.244772338631263,14.538055859488527,22.662189787120205,20.039192111043704,20.84443164994895,14.348358648795474,16.812762856419912,20.79547294835094,15.843048224061814,21.408293665822757,15.362544273111,11.973135644278175,22.05326787379264,17.232183933108935,13.94576000881089,19.735966769195254,7.791286861973364,11.762611991831378,20.259523490844984,12.535248267563382,14.868716633168791,12.11849648335939,10.863522362833113,16.30285021286375,25.379419971615878,16.995340002038446,24.867055241339056,10.459933454139742,22.224438943897727,17.25252474134944,13.584781378872218,17.03332514915005,10.2015945108407,10.370733615008332,22.74106012593629,13.741806202389018,20.14054371690152,18.46980940750544,22.80378055167284,16.1393724665744,20.030242935881255,26.565569772743252,15.451496783061897,29.248752339513985,14.031924850217461,19.28032668948225,16.934968374262933,19.031304582635876,23.235558473838122,17.99471827749769,19.310961203239593,25.85268456807097,34.724919182835585,11.071737682665459,24.14364254451294,17.04233339348724,11.727290192159224,35.49442091280019,16.926066383813943,14.162958896307483,20.69620549847739,14.034553429575022,13.632487597321608,24.14626678470954,25.592675959844,29.87428253721392,23.031902715273073,16.846940282641466,19.83003444474497,11.974269510903513,16.978614687404697,24.65930406909704,16.138291369683394,19.677714176874385,18.537367589577737,13.579582622907452,11.923884661665396,9.452060271231783,18.173661220617458,26.376604726835982,15.388101913276083,11.626471299816265,19.237255881317985,14.644446501793759,20.762792947105655,18.64550440278998,15.618930105460645,13.471658708152699,23.023230521251644,27.915028295480163,17.795231724262322,19.12511443296349,10.622630833407122,18.496421669878096,18.75802921122303,19.167279170188703,26.867203373411325,22.128602632867477,18.807566638763998,12.559850994526725,24.201078809897826
