Periods,Chi square (без учета экспозиции),Chi square (с учетом экспозиции),Simulation 0,Simulation 1,Simulation 2,Simulation 3,Simulation 4,Simulation 5,Simulation 6,Simulation 7,Simulation 8,Simulation 9,Simulation 10,Simulation 11,Simulation 12,Simulation 13,Simulation 14,Simulation 15,Simulation 16,Simulation 17,Simulation 18,Simulation 19,Simulation 20,Simulation 21,Simulation 22,Simulation 23,Simulation 24,Simulation 25,Simulation 26,Simulation 27,Simulation 28,Simulation 29,Simulation 30,Simulation 31,Simulation 32,Simulation 33,Simulation 34,Simulation 35,Simulation 36,Simulation 37,Simulation 38,Simulation 39,Simulation 40,Simulation 41,Simulation 42,Simulation 43,Simulation 44,Simulation 45,Simulation 46,Simulation 47,Simulation 48,Simulation 49,Simulation 50,Simulation 51,Simulation 52,Simulation 53,Simulation 54,Simulation 55,Simulation 56,Simulation 57,Simulation 58,Simulation 59,Simulation 60,Simulation 61,Simulation 62,Simulation 63,Simulation 64,Simulation 65,Simulation 66,Simulation 67,Simulation 68,Simulation 69,Simulation 70,Simulation 71,Simulation 72,Simulation 73,Simulation 74,Simulation 75,Simulation 76,Simulation 77,Simulation 78,Simulation 79,Simulation 80,Simulation 81,Simulation 82,Simulation 83,Simulation 84,Simulation 85,Simulation 86,Simulation 87,Simulation 88,Simulation 89,Simulation 90,Simulation 91,Simulation 92,Simulation 93,Simulation 94,Simulation 95,Simulation 96,Simulation 97,Simulation 98,Simulation 99
145042396.97124326,119.83008356545959,143.17126333826025,14.911713589945647,12.365203680827165,14.25172197459266,18.30980072509501,19.831847334237864,20.178396351911978,23.300723860683537,31.054689817101252,25.146074567850746,16.40082169403046,17.053199624260692,29.962040767856106,17.670215514218988,26.846357015129804,21.363147652496412,12.156237339772813,20.884591089735203,7.985474676746796,18.469835466205463,20.25495182609318,16.907770758008922,24.67815710491732,17.339502133877524,13.91107568237352,14.10528764214256,25.300557674879542,10.56989298120152,15.958891099810968,18.131213460451743,30.837669956684596,23.84649063703575,15.326720321592083,39.114940180186025,21.411178772737234,33.65429022082586,21.474028603628923,9.438028104592453,32.113429740505616,17.250650209762806,14.504223082835624,16.013755259578314,18.53648826696898,24.195632725241847,19.986025980857036,12.651187109601533,12.067984401050106,20.808322179513997,33.95192443698754,17.653136122673303,15.680214287544803,15.062571554183378,21.926891501142897,26.139045008526363,9.418988625791467,20.476474592294494,19.610857895798546,24.30887304289063,25.114161493532468,29.40740233760134,39.78231087127424,16.97367144660216,26.68065345351217,26.807752466471694,9.444820552820849,20.48424944579708,14.95092192998666,18.821582655559475,24.783181996342122,24.300628071993316,10.816958104212537,14.332807680083476,17.113472267953973,13.283539319856274,19.73135658439348,37.67963947191207,8.917405862380896,12.784052465891401,12.282845751321792,17.081628934471077,25.9171167712798,15.903263670742177,16.01563061833955,24.891385109988725,19.32767431525847,13.596500315032927,23.226028572520768,22.598823179085144,19.364415399872335,20.90454675342408,13.433870327774871,21.818838942370427,25.5225659887773,15.332468833767205,18.31972004867178,17.713420156719057,16.400974122268487,10.039459824111143,27.986479508925473,11.943813230269889,19.515035209776475
145188925.3491892,117.49025069637882,151.1135907864766,16.089251386221182,11.827479380262597,15.200023657594835,20.143451201390924,20.846466680576906,15.78009965168029,20.912542524845772,30.51265875652314,20.971920431868515,15.046993296402544,17.660316444154283,30.978155029599748,18.24694081002412,28.237850974822564,21.259770385470357,11.117132267654213,21.34934315851328,11.85380450418754,17.542224986875755,20.285723335654716,16.350332366335184,24.155486837204446,25.561874264266564,14.49805906509826,14.917935411553234,21.802257860823335,13.403703456964546,12.180371601145604,16.690595066659128,27.838443507823445,20.76154153399235,13.891947296664526,41.67407467964103,15.895699717783431,34.12922840936916,22.844251334092295,10.450576426708636,27.04581357205818,15.106980422354255,13.256829478152628,16.037440563275286,20.060277490357652,23.055713550705466,19.584889514749438,14.680750713765953,12.073444738354809,19.112522665644786,29.82194050571342,18.77151333723217,13.95771504358121,17.391139402416016,23.560439672659534,27.44865717587672,9.202576204258582,20.338253224911963,23.74062455658379,21.461933953522852,27.781848384314603,32.39395291344866,40.91995548924969,16.871952015177442,26.14359390323137,21.43127839119018,9.502886665034069,21.528718489207456,15.679287857829488,16.14527308091549,27.179615173231557,24.479892001482337,9.885051630762794,14.722312479788942,16.231187974851892,12.941568433991351,17.341048618956016,39.41255281649111,7.341860455246339,13.98407707796801,13.529491403213944,17.357764939715615,23.756800844394007,16.276605999077518,13.369002621057094,23.826083666342285,17.71064184136901,11.758956059725124,26.304624270093775,25.81517752566761,17.950124763075607,20.454687677554997,13.241661340234188,16.917356935011618,23.523917942821395,14.850874632708955,16.53748177860272,17.54908633436633,16.61579386668727,9.763006705409659,23.110342126600028,13.332941266225113,20.175704544210827
145335453.72713512,120.2757660167131,129.46966416147495,23.658573784175694,14.831370833438159,15.50314368209378,19.799866946899712,20.65878073923288,16.027178409248588,21.796799190918208,31.878933008881962,22.914231365699113,13.427885158986848,21.85738957818941,32.52032752625881,18.034289334790067,25.715760780053408,28.332913508349957,9.269914617707704,19.642798177774853,11.714917963795596,16.712453342778417,18.842424841793324,16.841673089797933,27.08921511697571,25.417084796921316,16.078034503781588,12.628000079601573,20.399826448027586,12.224975918242952,15.845830179059194,16.768907712879688,28.993203974383498,21.61241054206189,15.376714241384954,38.68830580368942,16.354297179932527,36.610018641712664,19.70804391456684,10.093664991529764,25.173113515631716,16.136893594426436,11.46627290969792,16.888820837845525,19.445514403303783,24.738348075042563,16.926315394043524,15.88172405860261,13.709170362741437,30.06458867790641,26.897635769821303,19.741117019939963,15.996136929219137,21.02523477617139,21.515756322546583,25.24240073893308,10.804992838278546,19.129131729945982,23.31842425739432,20.867734745608125,32.225704365213446,28.88076420380461,37.01014391654154,21.398048303419294,23.281718343133296,19.398201773246484,8.521788358268216,21.8534473530094,15.745125949939109,16.81934388704625,28.904248896948587,22.60407762390771,8.572957209453097,13.172718366094365,16.460133896535535,15.527569239179082,18.83084490234498,40.67964356051415,7.833287349950386,13.697820501507955,14.053341234227123,19.49825217768074,23.203557934675494,17.551621477717966,15.07660784585018,18.8617744791844,16.844472256891862,12.738050788753288,23.485742455946788,24.30985638952766,18.43397648030336,19.778141527798034,15.412356081634728,13.776582783081382,24.57434277884504,14.144696094689772,19.074383014473476,20.17694402017793,15.886043415303448,10.878036275962502,27.08436103297349,16.332206091587135,21.148098342925675
145481982.10508108,124.50974930362119,129.14677693193974,23.272217842089162,16.082669616841994,14.876395626847236,21.85369979589714,20.53003615586166,14.596038557676303,20.29880251401387,33.48156974158163,22.18878734807011,13.857963139114998,21.822445635523728,25.206751195782676,18.187144826590043,26.370685544254282,27.51673262257781,9.750208246415767,21.448375402305526,11.135058744082048,15.927199108091013,14.830754308118827,16.59410208651922,23.248715533260835,26.2473396200024,16.194477568840092,13.73080919356606,18.752597454312955,16.874671472393647,17.3535403128082,17.810471974163683,28.116965641833424,18.263530313336073,13.269971136563372,36.78490635161865,15.04654820920047,34.34198143197279,21.787759607080595,9.187677677918273,24.96049865126363,16.683377001336993,9.995421840025124,16.63232116920055,21.1861319377147,22.671754458270794,17.44296059741999,16.528281961435724,10.82358422962618,37.72028295555557,28.065891325495652,20.420025511582974,17.003515618844563,17.754666039679112,21.403721333474824,22.680756775706428,12.398813108415279,18.77181404070405,22.45829832977547,20.702154634912546,33.26308111040341,31.646338658410812,38.97565979261473,21.713435580436524,24.168099427108057,18.779426784988406,7.720927668367842,24.264427084502252,22.634888587179734,16.08949572262009,31.97125705291413,21.336582748848468,9.028072261164716,13.630029848147935,17.392362638940675,13.312621577301645,19.29980183022243,42.72726627410776,7.430650808848514,15.62020277591801,11.94685988518751,19.88782231739489,24.879418679877894,16.302357688326342,15.055823319806683,20.845002976449344,17.338910141671118,12.843999776379718,20.230062070382864,26.221612238898576,15.722811029071911,20.354050537213627,16.82062806055004,11.277437369134468,23.715487094887827,14.316058228995184,19.713669906738293,20.149310750304156,17.020312864583822,11.458094465215481,27.337278929958984,16.399195954071743,17.67780505076183
145628510.48302704,119.38440111420614,127.63613450372468,21.381154303295382,16.404933697203965,14.658491904896026,20.780634617096418,18.867628605440164,14.787986817382036,20.87847615331544,33.3701264416015,22.47782669466789,13.548280002508836,22.02185020572491,25.302341111504102,17.235111984996983,26.92022178246885,26.760436746883904,8.590770819642195,21.935982554986364,11.389551169257652,13.714504785991677,14.225111479325749,16.83700328740843,22.003544533992777,27.680122383352863,15.992763040747125,12.829671870894753,18.86242039828164,17.520375035490034,17.458334225669745,18.23192947221975,26.86089112737923,17.71121044862733,13.789800578043554,35.0159680315791,16.499786624264473,34.87251737830372,24.23833361778626,9.1499243539328,24.535362794062745,16.62100695955493,9.742724973134969,16.65841022483595,21.571677441471444,22.442898483840743,17.640147482777287,17.08358497928575,10.723458653834784,40.4206035020774,26.554153028938924,20.64734807609506,16.8768580147895,19.03841727465622,21.088141180387613,22.252214856460125,13.480029485517905,18.940457969425537,23.143142761829342,20.552195490884415,32.65600047905911,31.61822719940612,42.147114789163524,22.293387921792906,22.75855670481932,19.175351797418312,7.531296453444047,24.91086682635931,23.122984447060876,14.152618392097416,31.121849969372605,22.507736946189592,9.587094340933092,15.506894781557618,17.044954160613923,13.198242354044933,19.986734335292347,43.16759818007082,6.544935641407385,15.419859908299825,11.84267821060752,19.660755218990364,24.896901651739633,16.071194838565763,15.083096016854313,21.150917812351537,16.602656156768234,13.913977423034845,19.873689040565623,25.842887937319333,15.802187288977256,20.17680778645833,16.727885647630988,10.907258843828426,23.26151152858431,17.189145804740498,19.76447902506986,22.12549852568046,18.306781083683838,11.356713169901786,27.93921261024451,17.27607934082867,17.59706685024587
145775038.86097297,121.16713091922006,134.36658373328464,17.420173267793743,17.49945216294296,13.98171312530993,18.238041811091882,18.815891499174445,14.529170102805358,18.52395308611326,34.37944700443849,20.330144711453244,14.732217327489728,21.5688247004752,26.73080613562308,17.34631833720972,26.693144732403045,26.366775473723223,8.78057668530871,21.112074442967327,13.047926727509589,14.451921712371902,16.942152844991583,17.136348675490684,21.039952565471943,27.765590892551497,15.443643542092273,13.44406673625977,18.67201353886137,16.181608284022232,18.694715395646107,20.502803923726965,28.810282434171135,16.149401186789035,14.25654278576905,32.29727628583332,16.306983917774367,35.03692116473172,25.16492719191037,9.30289600779849,24.18829504605102,16.17701042769691,10.704813349386802,18.56233560159015,19.536668825577674,22.676200283170854,19.71026018179039,15.95568536024682,9.942570210650377,33.84091965818301,26.656018609538794,21.89931571772353,21.093606041445472,18.18032622962593,20.321448186453363,20.477543936654364,14.98453044644749,18.829759324578827,22.075101084430113,20.8086346658424,28.711242874111495,29.3232878396611,41.09156963167143,22.175738484788873,22.583990349313865,19.999783897850637,8.058387892615425,26.9702900929043,22.64839033526045,12.987508629981289,30.96191386454171,24.329702011353188,10.382215986446303,13.12158020451327,17.86385218890177,14.523213358476703,20.353857843871687,43.97095330280634,5.744975972013825,17.03564584619765,12.551701809531254,19.582056436017222,26.667748333580295,16.733473888427152,13.963171020415418,19.372767529888662,18.796969427956547,14.984004912147544,20.919810422546806,25.495156757989225,16.529898649667533,20.79024847076517,17.19519717817572,11.721808363652837,23.99154389187291,16.955947418633542,24.49877083499289,19.298448988664983,16.566187091003076,12.41247380691009,27.797810672008332,17.01226308943356,17.228081082648295
145921567.2389189,118.93871866295265,132.53303707995568,17.964523683387625,16.78053750111439,15.374173798014755,19.321478257003882,18.16546986760149,13.555728380672125,20.118022657136915,34.17361778338052,21.877622525451855,14.577094819585419,23.72878073767404,26.977226853441596,15.930648933806408,26.127964253858217,26.564412338655234,8.349925915412111,19.39570232435677,12.573912010037722,14.163642384704415,17.10601604030367,16.975040306021246,21.2075409237579,28.791119821029646,16.46548435705371,13.843534894385789,15.757449233703685,14.3516531662324,17.54446622639269,20.034883382238903,30.083191635108008,15.34985839431609,11.006823879055066,32.557341718840334,16.731888470181545,36.55600697414517,25.638328122119795,7.49378551015832,22.865738497020605,15.275775203571563,9.313392480935072,18.277573240130184,20.476275093155415,22.87831129582133,21.049756494506205,16.701336233810196,10.080043623759238,32.918213488721804,25.97179781104064,22.33300278134849,17.39434668354902,18.940202308363784,19.56055223037782,19.889219723809248,14.114715858808374,17.40883879783421,22.92276106482237,18.97550441058004,28.980057706379007,27.7780416338611,40.74376544591449,23.60148019853299,21.900450757524375,21.50876098272131,7.948931814919138,23.286516313485063,26.002465377477524,12.412679680483032,29.529975706175918,24.98682454752308,11.46292598864968,13.595349835232538,18.576263871124315,14.193366320930409,21.720326199635515,43.6826796717416,6.414038438892324,16.53409827114066,12.797579639757016,20.284818503461064,25.768215106648036,14.960524501798119,13.878829206366724,20.682647262671697,18.794503150717016,15.394916225010602,21.983873503897588,25.902527807440453,16.722524367942274,22.905228350578806,17.356725236949302,12.955350399760684,23.119779956778427,14.13401278874488,22.73677747699069,18.10125837703125,16.59421996284011,12.327317143838942,25.852902827296194,18.593136437801913,16.737967029894545
146068095.61686486,124.84401114206129,142.6085678305192,17.3178381125202,17.086025793229464,16.999953089452113,19.81138907618302,19.51060980102607,13.22986395232266,18.27466420404192,34.58268404562911,21.392392359781404,14.955377536271243,22.37616560909131,29.075160798753693,15.706182936118237,25.904817498798923,25.949280347330532,9.810667915818803,21.688497849452723,14.427756421998739,14.802143204246995,18.5773880413816,18.09085750614454,21.719172849056235,28.501657272155672,17.83242870328239,12.158863509759435,16.352595132007878,13.881387708036378,18.60517205927213,19.40770188037878,29.1718092904192,15.480527346376748,11.487318864081736,33.51344526761447,18.045901539679914,35.46133419717722,26.896186696098056,8.176780051728027,22.21964999929286,14.100174302613619,8.792013471051062,17.514931997347333,20.9785275108329,22.294232864756395,19.43152888586048,17.712313093981674,10.26611674289375,32.90588291805539,25.052882206881595,21.351776794636685,18.338217979201346,21.371475912425392,16.443449136056238,18.07626120948837,13.251698963553082,18.406584679790853,21.6201844762737,18.138023866842335,27.759533928869036,30.336280499030337,40.34111475408794,20.524857677858133,20.77378064311688,20.591147937036343,8.059769122898903,25.0112555860795,25.058651536732242,12.573117937486067,27.687335180478385,25.347538420362817,10.079797803424574,13.045931818932447,19.542254798267834,14.435597750934823,20.00409209818549,42.55236913205144,6.209557207710532,17.453153575697,11.611401875987427,21.036876003920916,24.52089359912202,16.056707643225256,14.091156572833789,20.045608092412582,20.15432316338544,16.746441467945473,21.32132565263246,25.543131105822024,12.687467964199197,21.948122114308976,16.698551360003123,14.477897283990735,23.522227831355107,17.041175656513833,22.43676580753765,17.327677660438713,16.83676207548651,13.435095463691901,26.140981931722493,17.339586433350256,17.640252889245136
146214623.99481082,134.42618384401112,133.49030843181984,14.269872813540436,16.79520781668227,13.365708983714288,19.15791820506917,19.462390835890076,14.754042164595205,17.370988361928887,30.151274612027425,23.35709176047417,16.14872791998904,19.895350022034606,27.529267105557885,17.43970566304666,26.39935509977236,27.249096110332758,8.739262441805968,24.891837148550753,12.763035635853043,16.61515173646295,19.27135791825363,19.01235425027281,22.169006706065193,24.671957109070178,17.553071574982557,12.416161806062547,16.005772560558487,12.981463548414109,16.90076427230704,19.553381303856277,26.352468384869184,17.632428747296068,9.1312167221945,32.21384997971449,19.14568708896642,36.74147399851936,25.66744535442558,10.818784632347397,22.569413079725873,14.396196880682753,11.25313034676105,18.57253435396529,22.344731174287542,21.48017219981731,15.897436926320553,15.714522556546509,15.015785703470947,31.27074811818095,28.457518365165843,23.281044171049526,19.48267462755416,20.752463168657464,17.35960001918522,18.35825813117124,15.276704726652971,16.60510681204504,16.604157044297057,18.51183428519392,30.099863763792715,25.680815237886897,39.69335183836616,24.094186187955074,22.375703716398203,24.832176917286723,6.775203033341588,21.078828220230854,24.20001847238579,13.92209777417795,27.78279852435315,25.956184982902553,9.218135180288217,14.74947950066202,20.144870804364697,16.0048706130104,17.260227325625348,42.50422322977476,7.24173513042072,16.02988905512379,12.19309499655129,21.322848563030142,24.72919371521753,16.50717968066036,11.742815426204984,16.585362665424164,20.608159430927547,18.506461724235745,20.1532062589935,23.957073872771964,15.30079249238357,21.292753183853407,17.015288997573403,12.849850185858918,23.26161601850552,21.875573528655707,20.31611364941447,17.195707756510956,16.0005769176879,13.881997855971036,26.036842898162917,26.013683440853303,16.116717211309826
146361152.37275678,138.6601671309192,136.72253997152268,16.810496313372894,16.399793551445182,12.96791191468878,23.698727251751787,15.081394992428196,14.569994057557087,16.927295343360235,28.17478407676031,24.741697287966034,21.817332764493433,20.250942843935334,27.200844179615554,17.359159468726283,26.69933767882074,27.06053956175455,7.749594826178811,25.960894517573713,12.772758008733529,16.248631861035467,17.698568369685443,18.639656790073385,22.158550931298,21.981389123430187,19.313115148371665,12.004204741494544,15.177145063966625,15.111617902366415,16.36879242534999,22.049733489730244,28.342376677872092,18.590823056132727,9.612776696821749,31.860342037067454,16.70927305025089,39.06342192701975,21.825350791937932,12.464748470402974,23.179019369500736,13.775145712770781,11.144872174222597,18.08841274947964,24.267826094452367,22.40689494632501,17.171236427707164,16.395779872971463,17.995040681734185,31.484503513611767,25.975646498763787,22.35043395924989,21.23560609247006,20.82739052180869,19.346272301398347,17.702795088390427,14.376371000764701,15.41444534138084,19.619177794561573,21.355936487374404,31.55508313880964,19.992660828088123,38.528111827867605,23.863416813889256,22.49847913239024,25.358263275900384,6.854597785057109,21.251360855166276,23.58353960617748,14.61288195210885,27.15327156513633,25.181183290578584,9.452138900646723,14.473294632027276,18.837490276553062,16.133688060375338,17.694314863144744,42.04398032161922,8.524871982395139,15.513287667697437,12.593391611628281,21.472024323397612,24.82764459049906,17.099454850136034,10.510696942142209,20.043331477025642,20.161244447266608,16.558432037899898,21.58709855775569,25.410504257124064,12.731439372299183,21.396153495473154,17.926859199501276,11.134993205421042,22.77304460446876,20.112543413163355,22.67385829219837,17.426351592742662,16.05800843246543,13.311818700926887,26.419822160202393,21.64502256491008,18.45328749327802
