Bursts
1996-09-13 11:16:39.360
1996-09-14 10:58:42.816
1996-09-14 14:40:01.632
1996-09-15 14:17:30.336
1996-09-15 17:45:12.672
1996-09-16 08:02:20.544
1996-09-16 11:30:14.112
1996-09-17 07:42:56.736
1997-04-26 02:42:47.520
1997-04-26 06:44:32.352
1997-04-26 11:10:49.440
1997-04-26 15:30:03.168
1997-04-26 19:35:38.688
1997-05-02 17:32:45.312
1997-05-04 20:24:30.240
1997-05-04 23:14:52.224
1998-03-28 11:14:45.312
1998-03-28 19:24:43.776
1998-03-29 00:21:33.408
1998-08-22 11:33:30.240
1998-08-22 15:46:55.776
1998-08-22 20:18:06.624
1998-09-01 10:09:53.856
1998-09-01 13:14:30.336
1998-09-01 16:48:35.424
1998-09-01 20:10:07.104
1998-09-02 06:47:21.696
1998-10-05 12:45:01.728
1998-10-05 16:20:17.664
1998-10-05 23:54:43.776
1998-10-06 03:46:51.456
1998-10-06 11:14:55.680
1998-10-06 15:08:59.136
1998-10-06 18:25:40.512
1999-02-21 08:12:54.720
1999-02-21 17:16:12.576
1999-02-21 20:52:46.272
1999-02-22 04:58:57.504
1999-02-22 13:10:56.064
1999-02-22 17:36:21.312
1999-02-22 22:23:19.968
1999-02-23 03:11:45.024
1999-02-23 07:51:05.760
1999-02-24 13:30:35.424
1999-02-24 17:54:43.776
1999-02-24 22:49:45.408
1999-02-25 03:14:39.552
1999-03-25 04:55:56.928
2000-02-23 00:21:58.464
2000-08-23 12:35:28.896
2003-06-04 17:42:54.432
2003-06-12 01:48:49.248
2003-06-15 21:29:45.024
2004-09-29 10:31:31.584
2005-03-22 04:07:21.792
2005-08-20 18:07:15.456
2009-04-27 19:42:36.864
2009-04-29 16:52:05.376
2009-05-05 18:35:38.400
2009-05-07 17:45:36.000
2009-05-27 07:42:58.464
2009-05-27 11:52:40.224
2009-05-30 04:29:42.720
2009-06-12 12:49:14.880
2009-06-12 14:42:45.792
2011-03-04 21:08:13.344
2011-03-06 18:34:02.496
