Bursts
1996-09-04 11:27:21.312
1996-09-13 06:28:01.344
1996-09-15 12:44:22.848
1996-09-23 11:27:01.440
1996-09-24 08:48:40.032
1996-09-25 05:14:17.664
1996-10-13 06:19:57.504
1996-10-29 00:51:14.976
1997-02-16 22:43:49.440
1997-03-16 13:07:47.712
1997-03-16 21:31:12.288
1997-03-17 02:31:11.136
1997-03-17 04:56:38.400
1997-04-01 14:03:11.520
1997-04-01 17:04:59.520
1997-04-01 18:45:26.784
1997-04-04 12:04:06.240
1997-04-07 05:41:58.272
1997-04-11 06:14:50.784
1997-04-11 14:16:00.480
1997-04-13 18:56:07.872
1997-05-16 12:40:17.472
1997-05-16 14:36:48.960
1997-05-16 16:31:31.584
1997-05-17 14:59:06.432
1997-05-18 13:01:31.008
1997-05-19 08:31:10.272
1997-05-19 10:50:57.120
1997-05-19 11:01:55.488
1997-05-19 15:45:07.776
1997-05-19 15:52:15.456
1998-02-26 02:27:52.416
1998-03-20 16:45:12.384
1998-03-20 20:07:25.536
1998-03-25 17:37:53.760
1998-04-03 21:12:29.088
1998-04-04 14:34:02.208
1999-02-14 12:48:48.096
1999-02-14 12:48:48.096
1999-02-14 18:50:17.088
1999-02-15 01:19:35.328
1999-02-16 12:20:38.976
1999-02-19 17:25:03.936
1999-02-22 05:51:41.472
1999-02-22 23:59:40.128
1999-02-23 08:32:20.256
1999-02-24 06:37:51.456
1999-02-24 06:43:12.000
1999-02-24 10:57:02.592
1999-02-24 14:31:12.000
1999-02-24 17:41:25.440
1999-02-24 21:24:42.624
1999-02-24 21:28:35.040
1999-02-25 07:40:54.048
1999-03-02 10:21:24.192
1999-03-04 21:31:38.208
1999-03-06 23:14:38.400
1999-06-04 09:29:14.784
1999-07-14 15:14:24.000
1999-07-31 03:15:43.488
1999-08-24 18:02:51.072
1999-10-17 04:42:35.136
1999-10-18 06:57:51.552
1999-10-18 19:38:55.680
1999-10-19 13:57:05.184
1999-10-19 19:49:14.304
2000-02-03 01:17:59.424
2000-02-07 15:13:30.432
2000-02-07 15:20:51.936
2000-02-07 15:30:18.720
2000-02-07 18:35:28.032
2000-02-07 21:27:52.704
2000-02-22 07:59:46.752
2000-02-23 03:24:27.936
2000-02-23 14:35:26.880
2000-02-23 19:07:07.968
2000-02-24 02:05:18.528
2000-02-24 03:50:24.000
2000-02-24 14:26:14.784
2000-02-24 16:22:56.640
2000-02-24 22:13:46.272
2000-02-25 00:38:14.784
2000-02-27 14:44:32.064
2000-02-28 01:32:36.384
2000-02-28 07:49:44.544
2000-09-29 10:21:44.064
2000-10-07 09:40:57.216
2000-10-10 07:50:50.208
2000-10-10 20:11:49.920
2000-10-10 23:34:40.224
2000-10-11 02:37:08.832
2000-10-11 18:39:27.360
2000-10-11 21:45:08.640
2000-10-12 04:24:57.600
2001-02-08 17:42:05.184
2001-02-09 00:05:32.640
2001-02-09 19:54:18.432
2001-02-10 05:19:15.744
2001-02-10 16:23:01.824
2001-02-10 19:16:37.344
2001-02-11 00:09:19.008
2001-02-11 06:59:55.104
2001-02-14 16:58:34.176
2001-02-15 01:03:06.048
2001-02-15 08:47:59.424
2001-02-15 18:33:25.344
2001-02-15 23:15:40.608
2001-03-17 08:55:39.072
2002-04-28 22:12:38.016
2002-04-29 00:08:08.160
2002-04-29 01:05:14.784
2002-04-29 01:55:23.232
2002-04-29 02:41:00.384
2002-04-29 03:41:25.728
2002-04-29 04:35:50.784
2002-04-29 06:28:59.232
2002-04-29 07:29:42.720
2002-06-29 19:54:43.488
2003-03-11 07:01:50.880
2003-03-11 13:37:58.656
2003-03-19 11:04:32.736
2003-03-25 01:55:48.288
2003-08-11 04:00:42.624
2003-10-02 13:24:15.264
2003-10-03 00:51:51.264
2003-10-03 19:23:04.416
2004-02-22 16:19:47.424
2004-02-22 18:03:02.304
2004-02-22 19:06:03.168
2004-02-22 20:41:22.848
2004-02-22 21:40:51.168
2004-02-22 22:44:57.696
2004-02-22 23:54:46.368
2004-02-23 00:57:32.544
2004-02-23 02:02:00.672
2004-02-23 03:00:06.912
2004-02-23 04:00:59.904
2004-02-23 05:05:13.344
2004-02-24 03:31:05.376
2004-02-24 08:36:48.960
2004-02-24 09:22:02.784
2004-02-24 10:13:06.528
2004-02-24 11:03:04.608
2004-02-24 11:55:45.120
2004-02-24 13:07:03.648
2004-02-27 01:27:08.064
2005-02-28 06:26:42.720
2005-02-28 12:06:02.880
2005-05-31 14:09:17.856
2005-06-04 09:03:30.816
2005-06-15 07:50:46.752
2005-06-27 17:23:32.352
2005-06-29 16:17:47.328
2005-07-01 03:07:41.376
2005-08-27 02:31:39.648
2005-08-30 06:26:02.112
2005-08-30 11:32:54.816
2005-09-21 03:57:01.440
2005-10-07 13:43:10.560
2005-10-15 18:37:01.344
